TTDDRUID	Drug_id
D0KZ2D	PUBCHEM:11638641
D0KZ2I	PUBCHEM:46877402
D0KZ7A	PUBCHEM:10130245
D0L0AY	PUBCHEM:11506691
D0L0AZ	PUBCHEM:25023961
D0L0DC	PUBCHEM:53339032
D0L0FC	PUBCHEM:44298928
D0L0HG	PUBCHEM:766949
D0L0KO	PUBCHEM:720633
D0L0MJ	PUBCHEM:644354
D0L0MU	PUBCHEM:209436
D0L0MZ	PUBCHEM:13471348
D0L0NI	PUBCHEM:44415281
D0L0NY	PUBCHEM:10565073
D0L0OU	PUBCHEM:16051915
D0L0QR	PUBCHEM:443119
D0L0RK	PUBCHEM:44407885
D0L0RP	PUBCHEM:44428107
D0L0RX	PUBCHEM:6476740
D0L0SD	PUBCHEM:24827411
D0L0SF	PUBCHEM:56947078
D0L0SP	PUBCHEM:6579
D0L0UY	PUBCHEM:9986606
D0L0VU	PUBCHEM:135484064
D0L0VV	PUBCHEM:11100998
D0L0YF	PUBCHEM:4236420
D0L0ZH	PUBCHEM:215159
D0L0ZP	PUBCHEM:15462732
D0L1AV	PUBCHEM:45273021
D0L1BS	PUBCHEM:11690306
D0L1BW	PUBCHEM:107896
D0L1CX	PUBCHEM:45481863
D0L1EI	PUBCHEM:9969234
D0L1GF	PUBCHEM:91936028
D0L1IB	PUBCHEM:10241442
D0L1IS	PUBCHEM:7055406
D0L1JF	PUBCHEM:6539791
D0L1ME	PUBCHEM:445694
D0L1MJ	PUBCHEM:11700739
D0L1ND	PUBCHEM:9817140
D0L1NQ	PUBCHEM:25208596
D0L1NS	PUBCHEM:1484933
D0L1PQ	PUBCHEM:10332109
D0L1PW	PUBCHEM:9904854
D0L1RM	PUBCHEM:15390273
D0L1RZ	PUBCHEM:9965481
D0L1ST	PUBCHEM:2777298
D0L1UA	PUBCHEM:10811495
D0L1UK	PUBCHEM:3064778
D0L1VT	PUBCHEM:24758534
D0L1XR	PUBCHEM:4630
D0L1YA	PUBCHEM:131379
D0L1YC	PUBCHEM:8193
D0L2AO	PUBCHEM:10450920
D0L2AW	PUBCHEM:6323374
D0L2CG	PUBCHEM:700723
D0L2CT	PUBCHEM:24768355
D0L2GD	PUBCHEM:60167587
D0L2HK	PUBCHEM:136218976
D0L2JS	PUBCHEM:52947085
D0L2KB	PUBCHEM:10041121
D0L2KN	PUBCHEM:11658509
D0L2LQ	PUBCHEM:24881608
D0L2MN	PUBCHEM:11529627
D0L2MU	PUBCHEM:10286352
D0L2PQ	PUBCHEM:91936298
D0L2QD	PUBCHEM:45103910
D0L2VI	PUBCHEM:44408337
D0L2WP	PUBCHEM:46225540
D0L2XO	PUBCHEM:5353431
D0L3AJ	PUBCHEM:5324988
D0L3AP	PUBCHEM:44576251
D0L3AX	PUBCHEM:236868
D0L3BI	PUBCHEM:10593671
D0L3BQ	PUBCHEM:20771934
D0L3DF	PUBCHEM:11175093
D0L3DM	PUBCHEM:44375820
D0L3EE	PUBCHEM:262319
D0L3EP	PUBCHEM:25124566
D0L3FK	PUBCHEM:5289419
D0L3GT	PUBCHEM:16108961
D0L3HO	PUBCHEM:40466934
D0L3IQ	PUBCHEM:442153
D0L3IS	PUBCHEM:8179
D0L3JC	PUBCHEM:91934908
D0L3KR	PUBCHEM:44428616
D0L3MJ	PUBCHEM:133538
D0L3PO	PUBCHEM:11680763
D0L3PY	PUBCHEM:123814
D0L3RY	PUBCHEM:2679292
D0L3SA	PUBCHEM:10158788
D0L3SN	PUBCHEM:6439158
D0L3TX	PUBCHEM:686127
D0L3VV	PUBCHEM:433916
D0L4AR	PUBCHEM:10999496
D0L4CB	PUBCHEM:5311043
D0L4CI	PUBCHEM:622606
D0L4DW	PUBCHEM:11615987
D0L4EO	PUBCHEM:11609208
D0L4FJ	PUBCHEM:15682881
D0L4FM	PUBCHEM:11030308
D0L4HJ	PUBCHEM:5330462
D0L4HU	PUBCHEM:10084369
D0L4IV	PUBCHEM:59107184
D0L4KE	PUBCHEM:4293
D0L4MF	PUBCHEM:44428833
D0L4ML	PUBCHEM:11031415
D0L4NF	PUBCHEM:11658913
D0L4NG	PUBCHEM:6540054
D0L4NP	PUBCHEM:5287544
D0L4OW	PUBCHEM:9823294
D0L4PT	PUBCHEM:9818466
D0L4QC	PUBCHEM:10655753
D0L4RU	PUBCHEM:135512453
D0L4RX	PUBCHEM:11214581
D0L4TM	PUBCHEM:14898717
D0L4TY	PUBCHEM:11301995
D0L4UV	PUBCHEM:53308747
D0L4VR	PUBCHEM:636403
D0L4WB	PUBCHEM:10244148
D0L4WN	PUBCHEM:31420
D0L4YF	PUBCHEM:70821
D0L5AB	PUBCHEM:11161844
D0L5AG	PUBCHEM:135411347
D0L5BC	PUBCHEM:91934912
D0L5BW	PUBCHEM:73755157
D0L5DN	PUBCHEM:11392313
D0L5EW	PUBCHEM:44590294
D0L5FW	PUBCHEM:10910934
D0L5GS	PUBCHEM:44820374
D0L5IC	PUBCHEM:9820558
D0L5IM	PUBCHEM:44397559
D0L5IN	PUBCHEM:46936928
D0L5JL	PUBCHEM:1917
D0L5KP	PUBCHEM:45141959
D0L5KQ	PUBCHEM:135950109
D0L5KY	PUBCHEM:91935539
D0L5LN	PUBCHEM:6780
D0L5MW	PUBCHEM:181743
D0L5OU	PUBCHEM:73755040
D0L5PI	PUBCHEM:46222476
D0L5QJ	PUBCHEM:11408144
D0L5RI	PUBCHEM:44328273
D0L5RY	PUBCHEM:16133798
D0L5TZ	PUBCHEM:20195365
D0L5UC	PUBCHEM:12488718
D0L5WI	PUBCHEM:11833001
D0L5WS	PUBCHEM:6398520
D0L5XK	PUBCHEM:92249
D0L5XY	PUBCHEM:447340
D0L5YC	PUBCHEM:10197933
D0L6CN	PUBCHEM:46926274
D0L6GV	PUBCHEM:11962186
D0L6HE	PUBCHEM:46232078
D0L6HX	PUBCHEM:44629556
D0L6HY	PUBCHEM:20298212
D0L6IQ	PUBCHEM:135424609
D0L6JS	PUBCHEM:9816048
D0L6LO	PUBCHEM:91808049
D0L6ND	PUBCHEM:10089677
D0L6PL	PUBCHEM:16735659
D0L6QN	PUBCHEM:10070040
D0L6RT	PUBCHEM:56463
D0L6RV	PUBCHEM:3086109
D0L6RY	PUBCHEM:11322641
D0L6TP	PUBCHEM:11277773
D0L6TQ	PUBCHEM:73755256
D0L6VM	PUBCHEM:20872693
D0L6YF	PUBCHEM:46884016
D0L6YI	PUBCHEM:16203540
D0L6ZY	PUBCHEM:542828
D0L7AO	PUBCHEM:9898895
D0L7AT	PUBCHEM:10480940
D0L7AW	PUBCHEM:20872793
D0L7AY	PUBCHEM:44324667
D0L7BK	PUBCHEM:44414856
D0L7DB	PUBCHEM:482190
D0L7DL	PUBCHEM:11610347
D0L7GI	PUBCHEM:2877914
D0L7HD	PUBCHEM:25023969
D0L7HP	PUBCHEM:6675803
D0L7IZ	PUBCHEM:540335
D0L7MD	PUBCHEM:466289
D0L7MI	PUBCHEM:10755384
D0L7MM	PUBCHEM:43680262
D0L7OC	PUBCHEM:43615786
D0L7OM	PUBCHEM:6917970
D0L7PA	PUBCHEM:3248571
D0L7PI	PUBCHEM:473142
D0L7PQ	PUBCHEM:44305023
D0L7RB	PUBCHEM:16036927
D0L7RJ	PUBCHEM:9919743
D0L7RU	PUBCHEM:54710618
D0L7TW	PUBCHEM:20872831
D0L7UB	PUBCHEM:93052
D0L7ZD	PUBCHEM:56593482
D0L8BN	PUBCHEM:44559995
D0L8CF	PUBCHEM:1066
D0L8CK	PUBCHEM:5273566
D0L8CX	PUBCHEM:10422572
D0L8DL	PUBCHEM:9889727
D0L8DV	PUBCHEM:5311427
D0L8DZ	PUBCHEM:12295530
D0L8EN	PUBCHEM:3324368
D0L8FW	PUBCHEM:14301714
D0L8HO	PUBCHEM:2399
D0L8KL	PUBCHEM:11275595
D0L8LX	PUBCHEM:123704
D0L8MR	PUBCHEM:4076
D0L8ND	PUBCHEM:44264094
D0L8NF	PUBCHEM:10883829
D0L8NG	PUBCHEM:3082597
D0L8OJ	PUBCHEM:45269680
D0L8ON	PUBCHEM:3123177
D0L8PI	PUBCHEM:5018
D0L8QX	PUBCHEM:128523
D0L8SN	PUBCHEM:123870
D0L8UL	PUBCHEM:49850522
D0L8VT	PUBCHEM:44403823
D0L8WJ	PUBCHEM:16156699
D0L8YY	PUBCHEM:10066285
D0L8ZG	PUBCHEM:79799
D0L9AX	PUBCHEM:644345
D0L9BT	PUBCHEM:10823163
D0L9DR	PUBCHEM:9951636
D0L9EF	PUBCHEM:5280681
D0L9FD	PUBCHEM:51003564
D0L9JE	PUBCHEM:46861536
D0L9KK	PUBCHEM:71815954
D0L9LH	PUBCHEM:73755115
D0L9NB	PUBCHEM:44451637
D0L9OS	PUBCHEM:9889267
D0L9OU	PUBCHEM:44354100
D0L9PX	PUBCHEM:5943
D0L9RP	PUBCHEM:5491702
D0L9SL	PUBCHEM:44322997
D0L9TQ	PUBCHEM:146025593
D0L9VP	PUBCHEM:5287864
D0L9WG	PUBCHEM:121578
D0L9WN	PUBCHEM:9990325
D0L9XR	PUBCHEM:447256
D0L9YA	PUBCHEM:22718532
D0L9YJ	PUBCHEM:44421937
D0L9YP	PUBCHEM:44254503
D0L9ZQ	PUBCHEM:6717
D0LA0P	PUBCHEM:72193870
D0LA4I	PUBCHEM:44401621
D0LA6S	PUBCHEM:9917716
D0LB0N	PUBCHEM:45483008
D0LB4A	PUBCHEM:4696
D0LB6L	PUBCHEM:6296545
D0LB9U	PUBCHEM:44322572
D0LC0F	PUBCHEM:96876
D0LC0Q	PUBCHEM:483477
D0LC2O	PUBCHEM:44306522
D0LC5C	PUBCHEM:16203826
D0LC5O	PUBCHEM:16062593
D0LC7K	PUBCHEM:119034
D0LC7Z	PUBCHEM:24936181
D0LC8Z	PUBCHEM:73755024
D0LD0X	PUBCHEM:128525
D0LD1X	PUBCHEM:44450635
D0LE0E	PUBCHEM:15029643
D0LE1F	PUBCHEM:4203080
D0LE6N	PUBCHEM:19049158
D0LE7J	PUBCHEM:58221375
D0LF7W	PUBCHEM:11569720
D0LG8A	PUBCHEM:23643874
D0LH1A	PUBCHEM:46176195
D0LH3S	PUBCHEM:5388779
D0LH4L	PUBCHEM:10154
D0LH5P	PUBCHEM:100516
D0LH9A	PUBCHEM:10247932
D0LI0M	PUBCHEM:44418723
D0LI3A	PUBCHEM:3041004
D0LI3J	PUBCHEM:3080926
D0LJ2F	PUBCHEM:11806279
D0LJ4Q	PUBCHEM:10420382
D0LJ5P	PUBCHEM:44457221
D0LJ7R	PUBCHEM:15345559
D0LJ9D	PUBCHEM:46901783
D0LK4J	PUBCHEM:44412128
D0LK5P	PUBCHEM:73755045
D0LK8U	PUBCHEM:10220017
D0LL1F	PUBCHEM:52945875
D0LL3D	PUBCHEM:20323899
D0LL4C	PUBCHEM:190217
D0LL5V	PUBCHEM:6287
D0LL7N	PUBCHEM:5311114
D0LL8H	PUBCHEM:25129141
D0LL8I	PUBCHEM:9830392
D0LL9E	PUBCHEM:44447099
D0LM1Q	PUBCHEM:250782
D0LM2K	PUBCHEM:45483015
D0LM3T	PUBCHEM:91865905; 657237
D0LM5H	PUBCHEM:11466357
D0LM6A	PUBCHEM:10041129
D0LM7P	PUBCHEM:44273865
D0LM8L	PUBCHEM:11623927
D0LN2D	PUBCHEM:25674
D0LN9P	PUBCHEM:9893335
D0LO4T	PUBCHEM:10287034
D0LO5B	PUBCHEM:73602827
D0LO8S	PUBCHEM:44434727
D0LP2H	PUBCHEM:974
D0LP2K	PUBCHEM:16081752
D0LP2M	PUBCHEM:1021453
D0LP5G	PUBCHEM:14896622
D0LP5V	PUBCHEM:11536936
D0LP7W	PUBCHEM:1489963
D0LR8X	PUBCHEM:1243
D0LS2U	PUBCHEM:17413
D0LT0T	PUBCHEM:44624060
D0LT5D	PUBCHEM:11267988
D0LT7Y	PUBCHEM:12238216
D0LU2F	PUBCHEM:73755123
D0LU2N	PUBCHEM:25023958
D0LU4S	PUBCHEM:156219
D0LV6B	PUBCHEM:130667
D0LV7S	PUBCHEM:517111
D0LV7U	PUBCHEM:10667433
D0LX0D	PUBCHEM:46233193
D0LX4U	PUBCHEM:11576518
D0LX6R	PUBCHEM:10410511
D0LY5S	PUBCHEM:2635761
D0LZ3O	PUBCHEM:24768559
D0LZ5R	PUBCHEM:5368
D0M0BM	PUBCHEM:10399068
D0M0BN	PUBCHEM:11636164
D0M0CF	PUBCHEM:445070
D0M0EE	PUBCHEM:44450092
D0M0FE	PUBCHEM:3317166
D0M0GV	PUBCHEM:91827341
D0M0HE	PUBCHEM:11372147
D0M0HM	PUBCHEM:44590782
D0M0IQ	PUBCHEM:11210706
D0M0KA	PUBCHEM:23631476
D0M0KX	PUBCHEM:25192477
D0M0LC	PUBCHEM:44560630
D0M0QJ	PUBCHEM:10452725
D0M0QQ	PUBCHEM:46843772
D0M0RS	PUBCHEM:11560224
D0M0TM	PUBCHEM:2544
D0M0TS	PUBCHEM:11579736
D0M0VI	PUBCHEM:101244456
D0M0WT	PUBCHEM:264430
D0M0WX	PUBCHEM:46887284
D0M0XC	PUBCHEM:53325875
D0M0XL	PUBCHEM:11414445
D0M0XR	PUBCHEM:18646248
D0M0XS	PUBCHEM:44411975
D0M0YH	PUBCHEM:443295
D0M0YO	PUBCHEM:9964593
D0M0ZB	PUBCHEM:46229263
D0M0ZX	PUBCHEM:11580305
D0M1AC	PUBCHEM:44584172
D0M1AE	PUBCHEM:11270007
D0M1BF	PUBCHEM:9803617
D0M1BJ	PUBCHEM:5282279
D0M1CG	PUBCHEM:10425
D0M1EI	PUBCHEM:46888045
D0M1JT	PUBCHEM:10494803
D0M1KX	PUBCHEM:453369
D0M1LO	PUBCHEM:205051
D0M1MQ	PUBCHEM:44397500
D0M1OE	PUBCHEM:164710
D0M1OU	PUBCHEM:11998198
D0M1QJ	PUBCHEM:25108247
D0M1TF	PUBCHEM:46848006
D0M1UA	PUBCHEM:73755067
D0M1VF	PUBCHEM:73755113
D0M1YU	PUBCHEM:10198431
D0M1YV	PUBCHEM:16747727
D0M1ZC	PUBCHEM:44452446
D0M1ZI	PUBCHEM:16095112
D0M2AY	PUBCHEM:11521736
D0M2BB	PUBCHEM:25333445
D0M2CT	PUBCHEM:9926999
D0M2CY	PUBCHEM:24901637
D0M2DJ	PUBCHEM:19261363
D0M2EM	PUBCHEM:4650
D0M2EN	PUBCHEM:205912
D0M2EZ	PUBCHEM:10416322
D0M2HC	PUBCHEM:46222043
D0M2IB	PUBCHEM:9904788
D0M2KQ	PUBCHEM:23661707
D0M2LD	PUBCHEM:1476756
D0M2LV	PUBCHEM:44413811
D0M2OL	PUBCHEM:44404442
D0M2PE	PUBCHEM:29012033
D0M2PP	PUBCHEM:7211972
D0M2QA	PUBCHEM:11245786
D0M2QK	PUBCHEM:44413536
D0M2RC	PUBCHEM:705712
D0M2RI	PUBCHEM:44305052
D0M2TB	PUBCHEM:44368903
D0M2TY	PUBCHEM:10168
D0M2WG	PUBCHEM:44306269
D0M2YL	PUBCHEM:132991
D0M2YQ	PUBCHEM:9967471
D0M2ZD	PUBCHEM:44428831
D0M2ZE	PUBCHEM:6604756
D0M3AP	PUBCHEM:46232386
D0M3AR	PUBCHEM:5311276
D0M3BJ	PUBCHEM:44320997
D0M3CG	PUBCHEM:93205
D0M3CT	PUBCHEM:11481564
D0M3FH	PUBCHEM:6278
D0M3GW	PUBCHEM:16719049
D0M3HZ	PUBCHEM:9927967
D0M3LK	PUBCHEM:445455
D0M3PG	PUBCHEM:9877868
D0M3PO	PUBCHEM:69561
D0M3PV	PUBCHEM:133633
D0M3RQ	PUBCHEM:24827431
D0M3RY	PUBCHEM:21106428
D0M3SC	PUBCHEM:22319511
D0M3TK	PUBCHEM:45483431
D0M3UR	PUBCHEM:90477734
D0M3VA	PUBCHEM:16034829
D0M3XF	PUBCHEM:25192606
D0M3YA	PUBCHEM:52945836
D0M3ZV	PUBCHEM:504067
D0M4AQ	PUBCHEM:44438550
D0M4BM	PUBCHEM:23042899
D0M4BZ	PUBCHEM:11594881
D0M4CP	PUBCHEM:5081
D0M4CX	PUBCHEM:356713
D0M4DI	PUBCHEM:3034816
D0M4EF	PUBCHEM:11593084
D0M4EV	PUBCHEM:18975977
D0M4FW	PUBCHEM:1695
D0M4GR	PUBCHEM:46233264
D0M4IE	PUBCHEM:9549196
D0M4IF	PUBCHEM:5282106
D0M4IR	PUBCHEM:44431065
D0M4JP	PUBCHEM:49862508
D0M4KN	PUBCHEM:10782199
D0M4LQ	PUBCHEM:44407804
D0M4MA	PUBCHEM:6035
D0M4ND	PUBCHEM:24748050
D0M4PP	PUBCHEM:4271571
D0M4QA	PUBCHEM:56935577
D0M4QM	PUBCHEM:6917952
D0M4RW	PUBCHEM:5281878
D0M4SL	PUBCHEM:44407487
D0M4SY	PUBCHEM:135440466
D0M4UK	PUBCHEM:46894021
D0M4VZ	PUBCHEM:10456438
D0M4XD	PUBCHEM:46223584
D0M4XH	PUBCHEM:5463036
D0M4YT	PUBCHEM:56947021
D0M4ZK	PUBCHEM:44420890
D0M4ZQ	PUBCHEM:386586
D0M5DB	PUBCHEM:20350618
D0M5DR	PUBCHEM:57330144
D0M5ES	PUBCHEM:2730
D0M5EU	PUBCHEM:1378917
D0M5EW	PUBCHEM:11276192
D0M5FF	PUBCHEM:5083
D0M5KC	PUBCHEM:46871703
D0M5LA	PUBCHEM:44388050
D0M5LP	PUBCHEM:2374
D0M5MI	PUBCHEM:4306515
D0M5NR	PUBCHEM:3794313
D0M5NU	PUBCHEM:161733
D0M5PB	PUBCHEM:395754
D0M5PI	PUBCHEM:10730551
D0M5RA	PUBCHEM:447537
D0M5TM	PUBCHEM:10633978
D0M5VF	PUBCHEM:2806138
D0M5WG	PUBCHEM:439318
D0M5WP	PUBCHEM:5289306
D0M5XV	PUBCHEM:24866114
D0M5ZE	PUBCHEM:5311416
D0M6BL	PUBCHEM:44412234
D0M6CB	PUBCHEM:11390
D0M6CC	PUBCHEM:16132429
D0M6CZ	PUBCHEM:45273695
D0M6DV	PUBCHEM:5281485
D0M6GY	PUBCHEM:44251287
D0M6IJ	PUBCHEM:44435218
D0M6KC	PUBCHEM:10761522
D0M6KL	PUBCHEM:11211821
D0M6NQ	PUBCHEM:10372586
D0M6OL	PUBCHEM:11128501
D0M6OV	PUBCHEM:10259168
D0M6RM	PUBCHEM:7365
D0M6RQ	PUBCHEM:44418865
D0M6TA	PUBCHEM:10199149
D0M6TB	PUBCHEM:11636757
D0M6UK	PUBCHEM:91827366
D0M6UM	PUBCHEM:129265
D0M6UZ	PUBCHEM:11243755
D0M6VZ	PUBCHEM:46242512
D0M6WJ	PUBCHEM:10535869
D0M6YZ	PUBCHEM:25226432
D0M6ZF	PUBCHEM:44278569
D0M7AT	PUBCHEM:25186251
D0M7AU	PUBCHEM:24801487
D0M7AX	PUBCHEM:10219934
D0M7BR	PUBCHEM:5280378
D0M7DC	PUBCHEM:574310
D0M7DE	PUBCHEM:11521450
D0M7DG	PUBCHEM:44434253
D0M7EI	PUBCHEM:9837624
D0M7FS	PUBCHEM:6539764
D0M7GB	PUBCHEM:46881028
D0M7HH	PUBCHEM:44405630
D0M7HQ	PUBCHEM:9814022
D0M7IA	PUBCHEM:442458
D0M7KD	PUBCHEM:24881673
D0M7KF	PUBCHEM:44191653
D0M7KS	PUBCHEM:52942958
D0M7LA	PUBCHEM:11222922
D0M7LC	PUBCHEM:16215105
D0M7LZ	PUBCHEM:91935389
D0M7NA	PUBCHEM:25224408
D0M7OP	PUBCHEM:10106832
D0M7QA	PUBCHEM:745994
D0M7QR	PUBCHEM:44456496
D0M7RM	PUBCHEM:5884626
D0M7SQ	PUBCHEM:9795477
D0M7SY	PUBCHEM:9910352
D0M7TC	PUBCHEM:131007
D0M7TP	PUBCHEM:44456412
D0M7VB	PUBCHEM:23658966
D0M7VN	PUBCHEM:44392435
D0M7VY	PUBCHEM:11674223
D0M7WE	PUBCHEM:723230
D0M7YB	PUBCHEM:12311096
D0M7ZZ	PUBCHEM:637080
D0M8AR	PUBCHEM:11154099
D0M8CJ	PUBCHEM:10000456
D0M8CO	PUBCHEM:5330595
D0M8DU	PUBCHEM:44309485
D0M8EH	PUBCHEM:45488072
D0M8FF	PUBCHEM:16066800
D0M8FL	PUBCHEM:21882775
D0M8HC	PUBCHEM:4316
D0M8HU	PUBCHEM:25054651
D0M8IT	PUBCHEM:42607474
D0M8JE	PUBCHEM:13416469
D0M8JZ	PUBCHEM:5281411
D0M8LN	PUBCHEM:9806160
D0M8NW	PUBCHEM:10067080
D0M8RB	PUBCHEM:2326992
D0M8RO	PUBCHEM:6128
D0M8SY	PUBCHEM:73755236
D0M8UY	PUBCHEM:72139
D0M8VN	PUBCHEM:9908833
D0M8VV	PUBCHEM:10040223
D0M8WX	PUBCHEM:46937163
D0M8YB	PUBCHEM:159059
D0M9BA	PUBCHEM:439224
D0M9BZ	PUBCHEM:56947040
D0M9DD	PUBCHEM:91623352
D0M9DT	PUBCHEM:5282309
D0M9FC	PUBCHEM:46884013
D0M9GO	PUBCHEM:115208
D0M9IC	PUBCHEM:441082
D0M9IQ	PUBCHEM:23665438
D0M9JF	PUBCHEM:360199
D0M9JU	PUBCHEM:309881
D0M9LJ	PUBCHEM:44454415
D0M9LL	PUBCHEM:44221100
D0M9OF	PUBCHEM:5329371
D0M9OW	PUBCHEM:92753
D0M9QJ	PUBCHEM:44240850
D0M9QM	PUBCHEM:5327820
D0M9RF	PUBCHEM:3092570
D0M9RL	PUBCHEM:44336367
D0M9RM	PUBCHEM:104916
D0M9TM	PUBCHEM:10775901
D0M9TW	PUBCHEM:25218518
D0M9UG	PUBCHEM:44425667
D0M9VK	PUBCHEM:11514098
D0M9VP	PUBCHEM:5289354
D0M9VY	PUBCHEM:23662099
D0M9YH	PUBCHEM:123871
D0M9ZX	PUBCHEM:11663047
D0MA3M	PUBCHEM:49866103
D0MA8C	PUBCHEM:5311130
D0MA8Q	PUBCHEM:19077556
D0MA9G	PUBCHEM:6540051
D0MB3S	PUBCHEM:22493
D0MC2R	PUBCHEM:51174
D0MC3K	PUBCHEM:755673
D0MC3U	PUBCHEM:24827759
D0MC4U	PUBCHEM:16066751
D0MC5H	PUBCHEM:11009103
D0MC5J	PUBCHEM:16133238
D0MC9C	PUBCHEM:50908800
D0MD4U	PUBCHEM:5289108
D0MD6D	PUBCHEM:24778186
D0MD7H	PUBCHEM:44454143
D0ME6Y	PUBCHEM:9835402
D0ME8Z	PUBCHEM:24778025
D0ME9B	PUBCHEM:46868971
D0MF1G	PUBCHEM:44562747
D0MF5Y	PUBCHEM:5281614
D0MG3U	PUBCHEM:44579961
D0MG5N	PUBCHEM:54708912
D0MG9O	PUBCHEM:54689623
D0MH0S	PUBCHEM:13298530
D0MH1K	PUBCHEM:9935096
D0MH1X	PUBCHEM:49831044
D0MH4R	PUBCHEM:6716
D0MH6P	PUBCHEM:11434815
D0MH9X	PUBCHEM:107758
D0MI0Q	PUBCHEM:72378
D0MI2W	PUBCHEM:11643573
D0MI5C	PUBCHEM:46887181
D0MJ1L	PUBCHEM:23586694
D0MK6D	PUBCHEM:449088
D0ML3S	PUBCHEM:44327149
D0MM5G	PUBCHEM:10405846
D0MM6L	PUBCHEM:1562
D0MM7G	PUBCHEM:18976090
D0MM9P	PUBCHEM:443947
D0MN3X	PUBCHEM:2526
D0MO1O	PUBCHEM:11805737
D0MP2S	PUBCHEM:9825161
D0MP7N	PUBCHEM:335596
D0MP8E	PUBCHEM:3063228
D0MQ6K	PUBCHEM:10574241
D0MQ8A	PUBCHEM:20283207
D0MR0Z	PUBCHEM:44456056
D0MR1B	PUBCHEM:10152528
D0MR1K	PUBCHEM:439456
D0MR1Z	PUBCHEM:20872791
D0MR4N	PUBCHEM:3001109
D0MS3D	PUBCHEM:5280885
D0MS3V	PUBCHEM:46233485
D0MS4Z	PUBCHEM:10979664
D0MS8T	PUBCHEM:9863132
D0MT1N	PUBCHEM:45267373
D0MT5K	PUBCHEM:25227633
D0MU1V	PUBCHEM:727787
D0MU4A	PUBCHEM:5268
D0MU7C	PUBCHEM:44331788
D0MV0T	PUBCHEM:21094663
D0MV0W	PUBCHEM:1138119
D0MW5Z	PUBCHEM:24741169
D0MW7H	PUBCHEM:100962651
D0MX0Z	PUBCHEM:44456330
D0MX1T	PUBCHEM:46475
D0MY0E	PUBCHEM:44404987
D0MY0M	PUBCHEM:14314511
D0MY0R	PUBCHEM:25140321
D0MY1A	PUBCHEM:567
D0MY2Y	PUBCHEM:5311502
D0MY8V	PUBCHEM:10308207
D0MZ2A	PUBCHEM:2884
D0MZ7C	PUBCHEM:37839
D0MZ9D	PUBCHEM:10920903
D0MZ9Q	PUBCHEM:439520
D0N0BN	PUBCHEM:44394248
D0N0ED	PUBCHEM:91801117
D0N0FX	PUBCHEM:19366816
D0N0GE	PUBCHEM:6288
D0N0GJ	PUBCHEM:2733504
D0N0GT	PUBCHEM:44331794
D0N0GX	PUBCHEM:50908699
D0N0HK	PUBCHEM:73252
D0N0IC	PUBCHEM:711547
D0N0IV	PUBCHEM:443026
D0N0JC	PUBCHEM:10808145
D0N0JL	PUBCHEM:1023
D0N0KO	PUBCHEM:91935560
D0N0LN	PUBCHEM:46908026
D0N0LZ	PUBCHEM:10584082
D0N0ME	PUBCHEM:2809754
D0N0NJ	PUBCHEM:15508178
D0N0OE	PUBCHEM:46229111
D0N0OY	PUBCHEM:135405741
D0N0PI	PUBCHEM:8420
D0N0SN	PUBCHEM:44390756
D0N0TQ	PUBCHEM:11571886
D0N0TS	PUBCHEM:6400741
D0N0UC	PUBCHEM:3893
D0N0YS	PUBCHEM:13640140
D0N0YX	PUBCHEM:185915
D0N0ZK	PUBCHEM:5312968
D0N1AO	PUBCHEM:44451639
D0N1AW	PUBCHEM:45485270
D0N1AZ	PUBCHEM:11184286
D0N1CK	PUBCHEM:9813810
D0N1CL	PUBCHEM:9799478
D0N1FU	PUBCHEM:6918465
D0N1GH	PUBCHEM:11601068
D0N1HE	PUBCHEM:9811445
D0N1HV	PUBCHEM:46937065
D0N1LT	PUBCHEM:44407419
D0N1MY	PUBCHEM:92762
D0N1PH	PUBCHEM:10327625
D0N1PQ	PUBCHEM:11506923
D0N1PS	PUBCHEM:15693951
D0N1PT	PUBCHEM:11500124
D0N1PW	PUBCHEM:134348
D0N1QO	PUBCHEM:10320311
D0N1QP	PUBCHEM:16109423
D0N1QQ	PUBCHEM:94701
D0N1QW	PUBCHEM:45487374
D0N1RQ	PUBCHEM:15908132
D0N1SE	PUBCHEM:49782798
D0N1TQ	PUBCHEM:42596951
D0N1UB	PUBCHEM:5200228
D0N1UU	PUBCHEM:46871820
D0N1XQ	PUBCHEM:44315688
D0N1YW	PUBCHEM:44403736
D0N1ZJ	PUBCHEM:44465947
D0N2AA	PUBCHEM:56603748
D0N2BP	PUBCHEM:20684855
D0N2DN	PUBCHEM:25129089
D0N2DP	PUBCHEM:11484484
D0N2GM	PUBCHEM:44316620
D0N2GO	PUBCHEM:5471440
D0N2KP	PUBCHEM:44339586
D0N2KU	PUBCHEM:44517677
D0N2LE	PUBCHEM:135464488
D0N2LW	PUBCHEM:11324758
D0N2MA	PUBCHEM:44388103
D0N2QH	PUBCHEM:6324614
D0N2QX	PUBCHEM:9580972
D0N2RJ	PUBCHEM:45483432
D0N2SM	PUBCHEM:25156878
D0N2TF	PUBCHEM:10470232
D0N2TP	PUBCHEM:44190040
D0N2UF	PUBCHEM:91827371
D0N2VN	PUBCHEM:714286
D0N2VO	PUBCHEM:668105
D0N2WA	PUBCHEM:46880540
D0N2WK	PUBCHEM:107681
D0N2XO	PUBCHEM:21106405
D0N3CC	PUBCHEM:452663
D0N3CZ	PUBCHEM:12480411
